countyFIPS,County_Name,State,Date,Confirmed,Deaths,population
0,statewide unallocated,AL,7/12/2021,0,0,0
0,statewide unallocated,AL,7/13/2021,0,0,0
0,statewide unallocated,AL,7/14/2021,0,0,0
0,statewide unallocated,AL,7/15/2021,0,0,0
0,statewide unallocated,AL,7/16/2021,0,0,0
0,statewide unallocated,AL,7/17/2021,0,0,0
0,statewide unallocated,AL,7/18/2021,0,0,0
0,statewide unallocated,AL,7/19/2021,0,0,0
0,statewide unallocated,AL,7/20/2021,0,0,0
0,statewide unallocated,AL,7/21/2021,0,0,0
0,statewide unallocated,AL,7/22/2021,0,0,0
0,statewide unallocated,AL,7/23/2021,0,0,0
0,statewide unallocated,AL,7/24/2021,0,0,0
0,statewide unallocated,AL,7/25/2021,0,0,0
0,statewide unallocated,AL,7/26/2021,0,0,0
0,statewide unallocated,AL,7/27/2021,0,0,0
0,statewide unallocated,AL,7/28/2021,0,0,0
0,statewide unallocated,AL,7/29/2021,0,0,0
0,statewide unallocated,AL,7/30/2021,0,0,0
0,statewide unallocated,AL,7/31/2021,0,0,0
0,statewide unallocated,AL,8/1/2021,0,0,0
0,statewide unallocated,AL,8/2/2021,0,0,0
0,statewide unallocated,AL,8/3/2021,0,0,0
0,statewide unallocated,AL,8/4/2021,0,0,0
0,statewide unallocated,AL,8/5/2021,0,0,0
0,statewide unallocated,AL,8/6/2021,0,0,0
0,statewide unallocated,AL,8/7/2021,0,0,0
0,statewide unallocated,AL,8/8/2021,0,0,0
0,statewide unallocated,AL,8/9/2021,0,0,0
0,statewide unallocated,AL,8/10/2021,0,0,0
0,statewide unallocated,AL,8/11/2021,0,0,0
0,statewide unallocated,AL,8/12/2021,0,0,0
0,statewide unallocated,AL,8/13/2021,0,0,0
0,statewide unallocated,AL,8/14/2021,0,0,0
0,statewide unallocated,AL,8/15/2021,0,0,0
0,statewide unallocated,AL,8/16/2021,0,0,0
0,statewide unallocated,AL,8/17/2021,0,0,0
0,statewide unallocated,AL,8/18/2021,0,0,0
0,statewide unallocated,AL,8/19/2021,0,0,0
0,statewide unallocated,AL,8/20/2021,0,0,0
0,statewide unallocated,AL,8/21/2021,0,0,0
0,statewide unallocated,AL,8/22/2021,0,0,0
0,statewide unallocated,AL,8/23/2021,0,0,0
0,statewide unallocated,AL,8/24/2021,0,0,0
0,statewide unallocated,AL,8/25/2021,0,0,0
0,statewide unallocated,AL,8/26/2021,0,0,0
0,statewide unallocated,AL,8/27/2021,0,0,0
0,statewide unallocated,AL,8/28/2021,0,0,0
0,statewide unallocated,AL,8/29/2021,0,0,0
0,statewide unallocated,AL,8/30/2021,0,0,0
0,statewide unallocated,AL,8/31/2021,0,0,0
0,statewide unallocated,AL,9/1/2021,0,0,0
0,statewide unallocated,AL,9/2/2021,0,0,0
0,statewide unallocated,AL,9/3/2021,0,0,0
0,statewide unallocated,AL,9/4/2021,0,0,0
0,statewide unallocated,AL,9/5/2021,0,0,0
0,statewide unallocated,AL,9/6/2021,0,0,0
0,statewide unallocated,AL,9/7/2021,0,0,0
0,statewide unallocated,AL,9/8/2021,0,0,0
0,statewide unallocated,AL,9/9/2021,0,0,0
0,statewide unallocated,AL,9/10/2021,0,0,0
0,statewide unallocated,AL,9/11/2021,0,0,0
0,statewide unallocated,AL,9/12/2021,0,0,0
0,statewide unallocated,AL,9/13/2021,0,0,0
0,statewide unallocated,AL,9/14/2021,0,0,0
0,statewide unallocated,AL,9/15/2021,0,0,0
0,statewide unallocated,AL,9/16/2021,0,0,0
0,statewide unallocated,AL,9/17/2021,0,0,0
0,statewide unallocated,AL,9/18/2021,0,0,0
0,statewide unallocated,AL,9/19/2021,0,0,0
0,statewide unallocated,AL,9/20/2021,0,0,0
0,statewide unallocated,AL,9/21/2021,0,0,0
0,statewide unallocated,AL,9/22/2021,0,0,0
0,statewide unallocated,AL,9/23/2021,0,0,0
0,statewide unallocated,AL,9/24/2021,0,0,0
0,statewide unallocated,AL,9/25/2021,0,0,0
0,statewide unallocated,AL,9/26/2021,0,0,0
0,statewide unallocated,AL,9/27/2021,0,0,0
0,statewide unallocated,AL,9/28/2021,0,0,0
0,statewide unallocated,AL,9/29/2021,0,0,0
0,statewide unallocated,AL,9/30/2021,0,0,0
0,statewide unallocated,AL,10/1/2021,0,0,0
0,statewide unallocated,AL,10/2/2021,0,0,0
0,statewide unallocated,AL,10/3/2021,0,0,0
0,statewide unallocated,AL,10/4/2021,0,0,0
0,statewide unallocated,AL,10/5/2021,0,0,0
0,statewide unallocated,AL,10/6/2021,0,0,0
0,statewide unallocated,AL,10/7/2021,0,0,0
0,statewide unallocated,AL,10/8/2021,0,0,0
0,statewide unallocated,AL,10/9/2021,0,0,0
0,statewide unallocated,AL,10/10/2021,0,0,0
0,statewide unallocated,AL,10/11/2021,0,0,0
0,statewide unallocated,AL,10/12/2021,0,0,0
0,statewide unallocated,AL,10/13/2021,0,0,0
0,statewide unallocated,AL,10/14/2021,0,0,0
0,statewide unallocated,AL,10/15/2021,0,0,0
0,statewide unallocated,AL,10/16/2021,0,0,0
0,statewide unallocated,AL,10/17/2021,0,0,0
0,statewide unallocated,AL,10/18/2021,0,0,0
0,statewide unallocated,AL,10/19/2021,0,0,0
0,statewide unallocated,AL,10/20/2021,0,0,0
0,statewide unallocated,AL,10/21/2021,0,0,0
0,statewide unallocated,AL,10/22/2021,0,0,0
0,statewide unallocated,AL,10/23/2021,0,0,0
0,statewide unallocated,AL,10/24/2021,0,0,0
0,statewide unallocated,AL,10/25/2021,0,0,0
0,statewide unallocated,AL,10/26/2021,0,0,0
0,statewide unallocated,AL,10/27/2021,0,0,0
0,statewide unallocated,AL,10/28/2021,0,0,0
0,statewide unallocated,AL,10/29/2021,0,0,0
0,statewide unallocated,AL,10/30/2021,0,0,0
0,statewide unallocated,AL,10/31/2021,0,0,0
0,statewide unallocated,AL,11/1/2021,0,0,0
0,statewide unallocated,AL,11/2/2021,0,0,0
0,statewide unallocated,AL,11/3/2021,0,0,0
0,statewide unallocated,AL,11/4/2021,0,0,0
0,statewide unallocated,AL,11/5/2021,0,0,0
0,statewide unallocated,AL,11/6/2021,0,0,0
0,statewide unallocated,AL,11/7/2021,0,0,0
0,statewide unallocated,AL,11/8/2021,0,0,0
0,statewide unallocated,AL,11/9/2021,0,0,0
0,statewide unallocated,AL,11/10/2021,0,0,0
0,statewide unallocated,AL,11/11/2021,0,0,0
0,statewide unallocated,AL,11/12/2021,0,0,0
0,statewide unallocated,AL,11/13/2021,0,0,0
0,statewide unallocated,AL,11/14/2021,0,0,0
0,statewide unallocated,AL,11/15/2021,0,0,0
0,statewide unallocated,AL,11/16/2021,0,0,0
0,statewide unallocated,AL,11/17/2021,0,0,0
0,statewide unallocated,AL,11/18/2021,0,0,0
0,statewide unallocated,AL,11/19/2021,0,0,0
0,statewide unallocated,AL,11/20/2021,0,0,0
0,statewide unallocated,AL,11/21/2021,0,0,0
0,statewide unallocated,AL,11/22/2021,0,0,0
0,statewide unallocated,AL,11/23/2021,0,0,0
0,statewide unallocated,AL,11/24/2021,0,0,0
0,statewide unallocated,AL,11/25/2021,0,0,0
0,statewide unallocated,AL,11/26/2021,0,0,0
0,statewide unallocated,AL,11/27/2021,0,0,0
0,statewide unallocated,AL,11/28/2021,0,0,0
0,statewide unallocated,AL,11/29/2021,0,0,0
0,statewide unallocated,AL,11/30/2021,0,0,0
0,statewide unallocated,AL,12/1/2021,0,0,0
0,statewide unallocated,AL,12/2/2021,0,0,0
0,statewide unallocated,AL,12/3/2021,0,0,0
0,statewide unallocated,AL,12/4/2021,0,0,0
0,statewide unallocated,AL,12/5/2021,0,0,0
0,statewide unallocated,AL,12/6/2021,0,0,0
0,statewide unallocated,AL,12/7/2021,0,0,0
0,statewide unallocated,AL,12/8/2021,0,0,0
0,statewide unallocated,AL,12/9/2021,0,0,0
0,statewide unallocated,AL,12/10/2021,0,0,0
0,statewide unallocated,AL,12/11/2021,0,0,0
0,statewide unallocated,AL,12/12/2021,0,0,0
0,statewide unallocated,AL,12/13/2021,0,0,0
0,statewide unallocated,AL,12/14/2021,0,0,0
0,statewide unallocated,AL,12/15/2021,0,0,0
0,statewide unallocated,AL,12/16/2021,0,0,0
0,statewide unallocated,AL,12/17/2021,0,0,0
0,statewide unallocated,AL,12/18/2021,0,0,0
0,statewide unallocated,AL,12/19/2021,0,0,0
0,statewide unallocated,AL,12/20/2021,0,0,0
0,statewide unallocated,AL,12/21/2021,0,0,0
0,statewide unallocated,AL,12/22/2021,0,0,0
0,statewide unallocated,AL,12/23/2021,0,0,0
0,statewide unallocated,AL,12/24/2021,0,0,0
0,statewide unallocated,AL,12/25/2021,0,0,0
0,statewide unallocated,AL,12/26/2021,0,0,0
0,statewide unallocated,AL,12/27/2021,0,0,0
0,statewide unallocated,AL,12/28/2021,0,0,0
0,statewide unallocated,AL,12/29/2021,0,0,0
0,statewide unallocated,AL,12/30/2021,0,0,0
0,statewide unallocated,AL,12/31/2021,0,0,0
0,statewide unallocated,AL,1/1/2022,0,0,0
0,statewide unallocated,AL,1/2/2022,0,0,0
0,statewide unallocated,AL,1/3/2022,0,0,0
0,statewide unallocated,AL,1/4/2022,0,0,0
0,statewide unallocated,AL,1/5/2022,0,0,0
0,statewide unallocated,AL,1/6/2022,0,0,0
0,statewide unallocated,AL,1/7/2022,0,0,0
0,statewide unallocated,AL,1/8/2022,0,0,0
0,statewide unallocated,AL,1/9/2022,0,0,0
0,statewide unallocated,AL,1/10/2022,0,0,0
0,statewide unallocated,AL,1/11/2022,0,0,0
0,statewide unallocated,AL,1/12/2022,0,0,0
0,statewide unallocated,AL,1/13/2022,0,0,0
0,statewide unallocated,AL,1/14/2022,0,0,0
0,statewide unallocated,AL,1/15/2022,0,0,0
0,statewide unallocated,AL,1/16/2022,0,0,0
0,statewide unallocated,AL,1/17/2022,0,0,0
0,statewide unallocated,AL,1/18/2022,0,0,0
0,statewide unallocated,AL,1/19/2022,0,0,0
0,statewide unallocated,AL,1/20/2022,0,0,0
0,statewide unallocated,AL,1/21/2022,0,0,0
0,statewide unallocated,AL,1/22/2022,0,0,0
0,statewide unallocated,AL,1/23/2022,0,0,0
0,statewide unallocated,AL,1/24/2022,0,0,0
0,statewide unallocated,AL,1/25/2022,0,0,0
0,statewide unallocated,AL,1/26/2022,0,0,0
0,statewide unallocated,AL,1/27/2022,0,0,0
0,statewide unallocated,AL,1/28/2022,0,0,0
0,statewide unallocated,AL,1/29/2022,0,0,0
0,statewide unallocated,AL,1/30/2022,0,0,0
0,statewide unallocated,AL,1/31/2022,0,0,0
0,statewide unallocated,AL,2/1/2022,0,0,0
0,statewide unallocated,AL,2/2/2022,0,0,0
0,statewide unallocated,AL,2/3/2022,0,0,0
0,statewide unallocated,AL,2/4/2022,0,0,0
0,statewide unallocated,AL,2/5/2022,0,0,0
0,statewide unallocated,AL,2/6/2022,0,0,0
0,statewide unallocated,AL,2/7/2022,0,0,0
1001,autauga county,AL,1/22/2020,0,0,55869
1001,autauga county,AL,1/23/2020,0,0,55869
1001,autauga county,AL,1/24/2020,0,0,55869
1001,autauga county,AL,1/25/2020,0,0,55869
1001,autauga county,AL,1/26/2020,0,0,55869
1001,autauga county,AL,1/27/2020,0,0,55869
1001,autauga county,AL,1/28/2020,0,0,55869
1001,autauga county,AL,1/29/2020,0,0,55869
1001,autauga county,AL,1/30/2020,0,0,55869
1001,autauga county,AL,1/31/2020,0,0,55869
1001,autauga county,AL,2/1/2020,0,0,55869
1001,autauga county,AL,2/2/2020,0,0,55869
1001,autauga county,AL,2/3/2020,0,0,55869
1001,autauga county,AL,2/4/2020,0,0,55869
1001,autauga county,AL,2/5/2020,0,0,55869
1001,autauga county,AL,2/6/2020,0,0,55869
1001,autauga county,AL,2/7/2020,0,0,55869
1001,autauga county,AL,2/8/2020,0,0,55869
1001,autauga county,AL,2/9/2020,0,0,55869
1001,autauga county,AL,2/10/2020,0,0,55869
1001,autauga county,AL,2/11/2020,0,0,55869
1001,autauga county,AL,2/12/2020,0,0,55869
1001,autauga county,AL,2/13/2020,0,0,55869
1001,autauga county,AL,2/14/2020,0,0,55869
1001,autauga county,AL,2/15/2020,0,0,55869
1001,autauga county,AL,2/16/2020,0,0,55869
1001,autauga county,AL,2/17/2020,0,0,55869
1001,autauga county,AL,2/18/2020,0,0,55869
1001,autauga county,AL,2/19/2020,0,0,55869
1001,autauga county,AL,2/20/2020,0,0,55869
1001,autauga county,AL,2/21/2020,0,0,55869
1001,autauga county,AL,2/22/2020,0,0,55869
1001,autauga county,AL,2/23/2020,0,0,55869
1001,autauga county,AL,2/24/2020,0,0,55869
1001,autauga county,AL,2/25/2020,0,0,55869
1001,autauga county,AL,2/26/2020,0,0,55869
1001,autauga county,AL,2/27/2020,0,0,55869
1001,autauga county,AL,2/28/2020,0,0,55869
1001,autauga county,AL,2/29/2020,0,0,55869
1001,autauga county,AL,3/1/2020,0,0,55869
1001,autauga county,AL,3/2/2020,0,0,55869
1001,autauga county,AL,3/3/2020,0,0,55869
1001,autauga county,AL,3/4/2020,0,0,55869
1001,autauga county,AL,3/5/2020,0,0,55869
1001,autauga county,AL,3/6/2020,0,0,55869
1001,autauga county,AL,3/7/2020,0,0,55869
1001,autauga county,AL,3/8/2020,0,0,55869
1001,autauga county,AL,3/9/2020,0,0,55869
1001,autauga county,AL,3/10/2020,0,0,55869
1001,autauga county,AL,3/11/2020,0,0,55869
1001,autauga county,AL,3/12/2020,0,0,55869
1001,autauga county,AL,3/13/2020,0,0,55869
1001,autauga county,AL,3/14/2020,0,0,55869
1001,autauga county,AL,3/15/2020,0,0,55869
1001,autauga county,AL,3/16/2020,0,0,55869
1001,autauga county,AL,3/17/2020,0,0,55869
1001,autauga county,AL,3/18/2020,0,0,55869
1001,autauga county,AL,3/19/2020,0,0,55869
1001,autauga county,AL,3/20/2020,0,0,55869
1001,autauga county,AL,3/21/2020,0,0,55869
1001,autauga county,AL,3/22/2020,0,0,55869
1001,autauga county,AL,3/23/2020,0,0,55869
1001,autauga county,AL,3/24/2020,1,0,55869
1001,autauga county,AL,3/25/2020,4,0,55869
1001,autauga county,AL,3/26/2020,6,0,55869
1001,autauga county,AL,3/27/2020,6,0,55869
1001,autauga county,AL,3/28/2020,6,0,55869
1001,autauga county,AL,3/29/2020,6,0,55869
1001,autauga county,AL,3/30/2020,7,0,55869
1001,autauga county,AL,3/31/2020,7,0,55869
1001,autauga county,AL,4/1/2020,10,0,55869
1001,autauga county,AL,4/2/2020,10,0,55869
1001,autauga county,AL,4/3/2020,12,0,55869
1001,autauga county,AL,4/4/2020,12,0,55869
1001,autauga county,AL,4/5/2020,12,0,55869
1001,autauga county,AL,4/6/2020,12,0,55869
1001,autauga county,AL,4/7/2020,12,0,55869
1001,autauga county,AL,4/8/2020,12,1,55869
1001,autauga county,AL,4/9/2020,17,1,55869
1001,autauga county,AL,4/10/2020,17,1,55869
1001,autauga county,AL,4/11/2020,19,1,55869
1001,autauga county,AL,4/12/2020,19,1,55869
1001,autauga county,AL,4/13/2020,19,1,55869
1001,autauga county,AL,4/14/2020,23,1,55869
1001,autauga county,AL,4/15/2020,25,1,55869
1001,autauga county,AL,4/16/2020,25,1,55869
1001,autauga county,AL,4/17/2020,25,1,55869
1001,autauga county,AL,4/18/2020,25,1,55869
1001,autauga county,AL,4/19/2020,27,1,55869
1001,autauga county,AL,4/20/2020,28,1,55869
1001,autauga county,AL,4/21/2020,30,1,55869
1001,autauga county,AL,4/22/2020,32,1,55869
1001,autauga county,AL,4/23/2020,33,2,55869
1001,autauga county,AL,4/24/2020,36,2,55869
1001,autauga county,AL,4/25/2020,37,2,55869
1001,autauga county,AL,4/26/2020,37,2,55869
1001,autauga county,AL,4/27/2020,39,3,55869
1001,autauga county,AL,4/28/2020,40,3,55869
1001,autauga county,AL,4/29/2020,42,3,55869
1001,autauga county,AL,4/30/2020,42,3,55869
1001,autauga county,AL,5/1/2020,42,3,55869
1001,autauga county,AL,5/2/2020,45,3,55869
1001,autauga county,AL,5/3/2020,48,3,55869
1001,autauga county,AL,5/4/2020,53,3,55869
1001,autauga county,AL,5/5/2020,53,3,55869
1001,autauga county,AL,5/6/2020,58,3,55869
1001,autauga county,AL,5/7/2020,61,3,55869
1001,autauga county,AL,5/8/2020,67,3,55869
1001,autauga county,AL,5/9/2020,68,3,55869
1001,autauga county,AL,5/10/2020,74,3,55869
1001,autauga county,AL,5/11/2020,84,3,55869
1001,autauga county,AL,5/12/2020,91,3,55869
1001,autauga county,AL,5/13/2020,93,3,55869
1001,autauga county,AL,5/14/2020,103,3,55869
1001,autauga county,AL,5/15/2020,103,3,55869
1001,autauga county,AL,5/16/2020,110,3,55869
1001,autauga county,AL,5/17/2020,110,3,55869
1001,autauga county,AL,5/18/2020,120,3,55869
1001,autauga county,AL,5/19/2020,127,3,55869
1001,autauga county,AL,5/20/2020,136,3,55869
1001,autauga county,AL,5/21/2020,147,3,55869
1001,autauga county,AL,5/22/2020,149,3,55869
1001,autauga county,AL,5/23/2020,155,3,55869
1001,autauga county,AL,5/24/2020,159,3,55869
1001,autauga county,AL,5/25/2020,173,3,55869
1001,autauga county,AL,5/26/2020,189,3,55869
1001,autauga county,AL,5/27/2020,192,3,55869
1001,autauga county,AL,5/28/2020,205,3,55869
1001,autauga county,AL,5/29/2020,212,3,55869
1001,autauga county,AL,5/30/2020,216,4,55869
1001,autauga county,AL,5/31/2020,220,4,55869
1001,autauga county,AL,6/1/2020,233,5,55869
1001,autauga county,AL,6/2/2020,238,5,55869
1001,autauga county,AL,6/3/2020,239,5,55869
1001,autauga county,AL,6/4/2020,241,5,55869
1001,autauga county,AL,6/5/2020,248,5,55869
1001,autauga county,AL,6/6/2020,259,5,55869
1001,autauga county,AL,6/7/2020,265,5,55869
1001,autauga county,AL,6/8/2020,272,5,55869
1001,autauga county,AL,6/9/2020,282,5,55869
1001,autauga county,AL,6/10/2020,295,6,55869
1001,autauga county,AL,6/11/2020,312,6,55869
1001,autauga county,AL,6/12/2020,323,6,55869
1001,autauga county,AL,6/13/2020,331,6,55869
1001,autauga county,AL,6/14/2020,357,6,55869
1001,autauga county,AL,6/15/2020,368,6,55869
1001,autauga county,AL,6/16/2020,373,7,55869
1001,autauga county,AL,6/17/2020,375,7,55869
1001,autauga county,AL,6/18/2020,400,8,55869
1001,autauga county,AL,6/19/2020,411,8,55869
1001,autauga county,AL,6/20/2020,431,9,55869
1001,autauga county,AL,6/21/2020,434,9,55869
1001,autauga county,AL,6/22/2020,442,9,55869
1001,autauga county,AL,6/23/2020,453,9,55869
1001,autauga county,AL,6/24/2020,469,11,55869
1001,autauga county,AL,6/25/2020,479,11,55869
1001,autauga county,AL,6/26/2020,488,11,55869
1001,autauga county,AL,6/27/2020,498,12,55869
1001,autauga county,AL,6/28/2020,503,12,55869
1001,autauga county,AL,6/29/2020,527,12,55869
1001,autauga county,AL,6/30/2020,537,12,55869
1001,autauga county,AL,7/1/2020,553,12,55869
1001,autauga county,AL,7/2/2020,561,13,55869
1001,autauga county,AL,7/3/2020,568,13,55869
1001,autauga county,AL,7/4/2020,591,13,55869
1001,autauga county,AL,7/5/2020,615,13,55869
1001,autauga county,AL,7/6/2020,618,13,55869
1001,autauga county,AL,7/7/2020,644,13,55869
1001,autauga county,AL,7/8/2020,651,13,55869
1001,autauga county,AL,7/9/2020,661,14,55869
1001,autauga county,AL,7/10/2020,670,15,55869
1001,autauga county,AL,7/11/2020,684,15,55869
1001,autauga county,AL,7/12/2020,706,16,55869
1001,autauga county,AL,7/13/2020,728,16,55869
1001,autauga county,AL,7/14/2020,746,18,55869
1001,autauga county,AL,7/15/2020,756,19,55869
1001,autauga county,AL,7/16/2020,780,20,55869
1001,autauga county,AL,7/17/2020,789,21,55869
1001,autauga county,AL,7/18/2020,827,21,55869
1001,autauga county,AL,7/19/2020,842,21,55869
1001,autauga county,AL,7/20/2020,857,21,55869
1001,autauga county,AL,7/21/2020,865,21,55869
1001,autauga county,AL,7/22/2020,886,21,55869
1001,autauga county,AL,7/23/2020,905,21,55869
1001,autauga county,AL,7/24/2020,921,21,55869
1001,autauga county,AL,7/25/2020,932,21,55869
1001,autauga county,AL,7/26/2020,942,21,55869
1001,autauga county,AL,7/27/2020,965,21,55869
1001,autauga county,AL,7/28/2020,974,21,55869
1001,autauga county,AL,7/29/2020,974,21,55869
1001,autauga county,AL,7/30/2020,1002,21,55869
1001,autauga county,AL,7/31/2020,1015,21,55869
1001,autauga county,AL,8/1/2020,1030,21,55869
1001,autauga county,AL,8/2/2020,1052,21,55869
1001,autauga county,AL,8/3/2020,1066,21,55869
1001,autauga county,AL,8/4/2020,1073,21,55869
1001,autauga county,AL,8/5/2020,1073,22,55869
1001,autauga county,AL,8/6/2020,1096,22,55869
1001,autauga county,AL,8/7/2020,1113,22,55869
1001,autauga county,AL,8/8/2020,1134,22,55869
1001,autauga county,AL,8/9/2020,1215,22,55869
1001,autauga county,AL,8/10/2020,1215,22,55869
1001,autauga county,AL,8/11/2020,1215,23,55869
1001,autauga county,AL,8/12/2020,1241,23,55869
1001,autauga county,AL,8/13/2020,1250,23,55869
1001,autauga county,AL,8/14/2020,1252,23,55869
1001,autauga county,AL,8/15/2020,1262,23,55869
1001,autauga county,AL,8/16/2020,1273,23,55869
1001,autauga county,AL,8/17/2020,1274,23,55869
1001,autauga county,AL,8/18/2020,1291,23,55869
1001,autauga county,AL,8/19/2020,1293,23,55869
1001,autauga county,AL,8/20/2020,1293,23,55869
1001,autauga county,AL,8/21/2020,1293,23,55869
1001,autauga county,AL,8/22/2020,1322,23,55869
1001,autauga county,AL,8/23/2020,1324,23,55869
1001,autauga county,AL,8/24/2020,1351,23,55869
1001,autauga county,AL,8/25/2020,1355,23,55869
1001,autauga county,AL,8/26/2020,1366,23,55869
1001,autauga county,AL,8/27/2020,1377,23,55869
1001,autauga county,AL,8/28/2020,1389,23,55869
1001,autauga county,AL,8/29/2020,1400,23,55869
1001,autauga county,AL,8/30/2020,1438,23,55869
1001,autauga county,AL,8/31/2020,1442,23,55869
1001,autauga county,AL,9/1/2020,1452,24,55869
1001,autauga county,AL,9/2/2020,1452,24,55869
1001,autauga county,AL,9/3/2020,1466,24,55869
1001,autauga county,AL,9/4/2020,1475,24,55869
1001,autauga county,AL,9/5/2020,1492,24,55869
1001,autauga county,AL,9/6/2020,1498,24,55869
1001,autauga county,AL,9/7/2020,1504,24,55869
1001,autauga county,AL,9/8/2020,1508,24,55869
1001,autauga county,AL,9/9/2020,1522,24,55869
1001,autauga county,AL,9/10/2020,1544,24,55869
1001,autauga county,AL,9/11/2020,1551,24,55869
1001,autauga county,AL,9/12/2020,1565,24,55869
1001,autauga county,AL,9/13/2020,1576,24,55869
1001,autauga county,AL,9/14/2020,1585,24,55869
1001,autauga county,AL,9/15/2020,1601,24,55869
1001,autauga county,AL,9/16/2020,1619,24,55869
1001,autauga county,AL,9/17/2020,1624,24,55869
1001,autauga county,AL,9/18/2020,1664,24,55869
1001,autauga county,AL,9/19/2020,1673,24,55869
1001,autauga county,AL,9/20/2020,1690,24,55869
1001,autauga county,AL,9/21/2020,1691,24,55869
1001,autauga county,AL,9/22/2020,1714,25,55869
1001,autauga county,AL,9/23/2020,1715,25,55869
1001,autauga county,AL,9/24/2020,1715,25,55869
1001,autauga county,AL,9/25/2020,1757,25,55869
1001,autauga county,AL,9/26/2020,1764,25,55869
1001,autauga county,AL,9/27/2020,1773,25,55869
1001,autauga county,AL,9/28/2020,1785,25,55869
1001,autauga county,AL,9/29/2020,1787,27,55869
1001,autauga county,AL,9/30/2020,1791,27,55869
1001,autauga county,AL,10/1/2020,1798,27,55869
1001,autauga county,AL,10/2/2020,1805,27,55869
1001,autauga county,AL,10/3/2020,1818,27,55869
1001,autauga county,AL,10/4/2020,1828,27,55869
1001,autauga county,AL,10/5/2020,1831,27,55869
1001,autauga county,AL,10/6/2020,1839,27,55869
1001,autauga county,AL,10/7/2020,1852,27,55869
1001,autauga county,AL,10/8/2020,1863,28,55869
1001,autauga county,AL,10/9/2020,1882,28,55869
1001,autauga county,AL,10/10/2020,1898,28,55869
1001,autauga county,AL,10/11/2020,1905,28,55869
1001,autauga county,AL,10/12/2020,1911,28,55869
1001,autauga county,AL,10/13/2020,1924,28,55869
1001,autauga county,AL,10/14/2020,1928,28,55869
1001,autauga county,AL,10/15/2020,1949,28,55869
1001,autauga county,AL,10/16/2020,1966,28,55869
1001,autauga county,AL,10/17/2020,1983,28,55869
1001,autauga county,AL,10/18/2020,1989,28,55869
1001,autauga county,AL,10/19/2020,1999,28,55869
1001,autauga county,AL,10/20/2020,2010,29,55869
1001,autauga county,AL,10/21/2020,2021,30,55869
1001,autauga county,AL,10/22/2020,2023,30,55869
1001,autauga county,AL,10/23/2020,2030,30,55869
1001,autauga county,AL,10/24/2020,2048,30,55869
1001,autauga county,AL,10/25/2020,2059,30,55869
1001,autauga county,AL,10/26/2020,2074,30,55869
1001,autauga county,AL,10/27/2020,2082,30,55869
1001,autauga county,AL,10/28/2020,2103,30,55869
1001,autauga county,AL,10/29/2020,2126,30,55869
1001,autauga county,AL,10/30/2020,2141,30,55869
1001,autauga county,AL,10/31/2020,2159,30,55869
1001,autauga county,AL,11/1/2020,2173,30,55869
